Total time run, Total writes made, Write size, Object size, Bandwidth (MB/sec), Stddev Bandwidth, Max bandwidth (MB/sec), Min bandwidth (MB/sec), Average IOPS, Stddev IOPS, Max IOPS, Min IOPS, Average Latency(s), Stddev Latency(s), Max latency(s), Min latency(s) 
30.3523, 1168, 1048576, 1048576, 38.4815, 6.22232, 49, 26, 38, 6.22232, 49, 26, 0.10335, 0.0891599, 0.837096, 0.0285045
30.208, 1189, 1048576, 1048576, 39.3604, 7.80686, 53, 19, 39, 7.80686, 53, 19, 0.101123, 0.0805625, 0.584929, 0.0277053
30.1, 1195, 1048576, 1048576, 39.701, 7.5116, 52, 22, 39, 7.5116, 52, 22, 0.10058, 0.0915442, 0.552802, 0.0291959
30.132, 1198, 1048576, 1048576, 39.7585, 7.05838, 55, 26, 39, 7.05838, 55, 26, 0.100344, 0.0876788, 0.950483, 0.0284592
30.4578, 1267, 1048576, 1048576, 41.5985, 7.29832, 58, 30, 41, 7.29832, 58, 30, 0.0959521, 0.0781004, 0.607554, 0.0305566
30.2301, 1276, 1048576, 1048576, 42.2096, 7.80186, 56, 26, 42, 7.80186, 56, 26, 0.0942336, 0.075477, 0.60528, 0.0278874
30.2602, 1312, 1048576, 1048576, 43.3572, 8.19419, 58, 28, 43, 8.19419, 58, 28, 0.0918868, 0.076076, 0.517553, 0.0262512
30.224, 830, 2097152, 2097152, 54.9232, 14.9365, 88, 22, 27, 7.46825, 44, 11, 0.144932, 0.12602, 1.04718, 0.0504588
30.4299, 888, 2097152, 2097152, 58.3637, 9.27337, 74, 40, 29, 4.63669, 37, 20, 0.136602, 0.0997783, 0.750297, 0.0510151
30.0725, 841, 2097152, 2097152, 55.9315, 10.17, 84, 40, 27, 5.08502, 42, 20, 0.142754, 0.102498, 0.651022, 0.0507228
30.186, 839, 2097152, 2097152, 55.5886, 10.3868, 82, 36, 27, 5.19339, 41, 18, 0.143573, 0.100385, 0.685976, 0.0518444
30.3696, 795, 2097152, 2097152, 52.355, 12.6653, 80, 26, 26, 6.33264, 40, 13, 0.152135, 0.127736, 1.0807, 0.0505643
30.1168, 836, 2097152, 2097152, 55.5172, 10.2612, 82, 34, 27, 5.13059, 41, 17, 0.143797, 0.114535, 1.07289, 0.0499038
30.3204, 804, 2097152, 2097152, 53.0336, 12.1523, 74, 32, 26, 6.07615, 37, 16, 0.14993, 0.117457, 0.912356, 0.0510606
30.0879, 814, 2097152, 2097152, 54.1082, 12.6054, 76, 28, 27, 6.30271, 38, 14, 0.147653, 0.112835, 0.7744, 0.0521246
30.2448, 840, 2097152, 2097152, 55.5468, 12.1341, 76, 30, 27, 6.06706, 38, 15, 0.143288, 0.118633, 0.854806, 0.0492775
30.2688, 666, 3145728, 3145728, 66.0085, 12.6529, 96, 36, 22, 4.21764, 32, 12, 0.181481, 0.140185, 0.925911, 0.0694938
30.3286, 642, 3145728, 3145728, 63.5044, 12.5049, 87, 36, 21, 4.1683, 29, 12, 0.187915, 0.136969, 0.852563, 0.0685578
30.2526, 665, 3145728, 3145728, 65.9448, 15.5083, 108, 33, 21, 5.16943, 36, 11, 0.18142, 0.135846, 0.928471, 0.0664851
30.3472, 638, 3145728, 3145728, 63.07, 18.0986, 102, 12, 21, 6.03286, 34, 4, 0.189534, 0.149684, 1.143, 0.0651155
30.444, 628, 3145728, 3145728, 61.884, 11.041, 87, 39, 20, 3.68033, 29, 13, 0.192182, 0.132179, 0.916136, 0.0647599
30.1081, 624, 3145728, 3145728, 62.1761, 13.4703, 78, 15, 20, 4.49009, 26, 5, 0.192646, 0.153258, 1.1848, 0.0662201
30.158, 629, 3145728, 3145728, 62.5705, 16.4333, 90, 24, 20, 5.47775, 30, 8, 0.191361, 0.148115, 0.987661, 0.0679294
30.1846, 676, 3145728, 3145728, 67.1865, 12.9838, 87, 33, 22, 4.32794, 29, 11, 0.178056, 0.136889, 1.38387, 0.0667017
30.1044, 689, 3145728, 3145728, 68.661, 15.5003, 102, 39, 22, 5.16676, 34, 13, 0.174501, 0.131719, 0.896659, 0.068209
30.2282, 512, 4194304, 4194304, 67.7513, 13.39, 100, 44, 16, 3.3475, 25, 11, 0.235174, 0.154761, 0.969334, 0.0755154
30.1814, 528, 4194304, 4194304, 69.9768, 15.8875, 100, 20, 17, 3.97188, 25, 5, 0.227793, 0.163963, 1.01633, 0.0781855
30.308, 512, 4194304, 4194304, 67.573, 17.8247, 96, 28, 16, 4.45617, 24, 7, 0.236145, 0.193371, 1.57033, 0.0774395
30.8926, 505, 4194304, 4194304, 65.3878, 13.3349, 96, 44, 16, 3.33374, 24, 11, 0.240581, 0.180642, 1.28844, 0.0789414
30.1129, 514, 4194304, 4194304, 68.2764, 19.6802, 108, 36, 17, 4.92005, 27, 9, 0.233797, 0.178094, 1.33413, 0.0747949
30.5446, 527, 4194304, 4194304, 69.0139, 17.1865, 100, 36, 17, 4.29662, 25, 9, 0.229987, 0.156165, 0.949621, 0.0761825
30.1619, 556, 4194304, 4194304, 73.7353, 13.9595, 100, 52, 18, 3.48989, 25, 13, 0.216315, 0.138227, 0.805394, 0.0763955
30.092, 553, 4194304, 4194304, 73.5078, 17.676, 100, 32, 18, 4.419, 25, 8, 0.217198, 0.163159, 1.49375, 0.0767039
30.7455, 530, 4194304, 4194304, 68.9532, 18.0339, 100, 24, 17, 4.50848, 25, 6, 0.229315, 0.160957, 1.1707, 0.0781476
30.0722, 3531, 1024, 1024, 0.114666, 0.00807204, 0.129883, 0.0966797, 117, 8.26577, 133, 99, 0.0425258, 0.043555, 0.407072, 0.010667
30.0462, 3567, 1024, 1024, 0.115935, 0.0102099, 0.134766, 0.0957031, 118, 10.4549, 138, 98, 0.0420722, 0.0401557, 0.418375, 0.0100284
30.0542, 3501, 1024, 1024, 0.113759, 0.0137071, 0.140625, 0.0791016, 116, 14.0361, 144, 81, 0.0428752, 0.0436976, 0.483075, 0.00955723
30.0591, 3598, 1024, 1024, 0.116892, 0.0110199, 0.140625, 0.0898438, 119, 11.2844, 144, 92, 0.0417232, 0.0421438, 0.585771, 0.0102617
30.0747, 3547, 1024, 1024, 0.115176, 0.0109527, 0.137695, 0.0957031, 117, 11.2155, 141, 98, 0.0423119, 0.0440203, 0.442815, 0.0102141
30.1068, 3497, 1024, 1024, 0.113431, 0.00782344, 0.128906, 0.0986328, 116, 8.0112, 132, 101, 0.0429419, 0.0436016, 0.442629, 0.0105531
30.0791, 3378, 1024, 1024, 0.109672, 0.0107276, 0.124023, 0.0917969, 112, 10.985, 127, 94, 0.0444468, 0.0486461, 0.657497, 0.00934178
30.0623, 3412, 1024, 1024, 0.110837, 0.0128067, 0.144531, 0.0888672, 113, 13.114, 148, 91, 0.0440085, 0.0435176, 0.389345, 0.0102424
30.0288, 3511, 1024, 1024, 0.114181, 0.0110678, 0.135742, 0.0869141, 116, 11.3335, 139, 89, 0.0427235, 0.0445258, 0.46486, 0.0107577
30.0282, 3543, 2048, 2048, 0.230447, 0.0187543, 0.267578, 0.175781, 117, 9.6022, 137, 90, 0.0423535, 0.0431047, 0.454447, 0.0104264
30.0531, 3557, 2048, 2048, 0.231166, 0.0192236, 0.283203, 0.203125, 118, 9.8425, 145, 104, 0.0421843, 0.0432051, 0.468551, 0.0107264
30.0953, 3477, 2048, 2048, 0.22565, 0.017542, 0.255859, 0.185547, 115, 8.98153, 131, 95, 0.0431905, 0.0442182, 0.533165, 0.0101323
30.1324, 3444, 2048, 2048, 0.223234, 0.0253327, 0.279297, 0.162109, 114, 12.9703, 143, 83, 0.0435994, 0.0456284, 0.607159, 0.0106317
30.0695, 3308, 2048, 2048, 0.214867, 0.0274702, 0.265625, 0.167969, 110, 14.0648, 136, 86, 0.0453913, 0.0507492, 0.587364, 0.0107541
30.1052, 3467, 2048, 2048, 0.224927, 0.0196834, 0.271484, 0.189453, 115, 10.0779, 139, 97, 0.0432993, 0.0442365, 0.440575, 0.00812174
30.0708, 3395, 2048, 2048, 0.220508, 0.0233503, 0.277344, 0.152344, 112, 11.9553, 142, 78, 0.0442134, 0.0424908, 0.387581, 0.00893315
30.1205, 3233, 2048, 2048, 0.20964, 0.0159209, 0.244141, 0.179688, 107, 8.15151, 125, 92, 0.0464475, 0.0444256, 0.504398, 0.01119
30.0722, 3381, 2048, 2048, 0.219589, 0.0244198, 0.263672, 0.175781, 112, 12.5029, 135, 90, 0.0443972, 0.0442218, 0.419061, 0.00983577
30.0816, 3509, 4096, 4096, 0.455662, 0.0433416, 0.539062, 0.363281, 116, 11.0955, 138, 93, 0.0428057, 0.0416056, 0.475155, 0.0110207
30.0427, 3493, 4096, 4096, 0.454172, 0.040971, 0.527344, 0.359375, 116, 10.4886, 135, 92, 0.0429592, 0.0436081, 0.533329, 0.0094017
30.0337, 3576, 4096, 4096, 0.465103, 0.0351777, 0.539062, 0.402344, 119, 9.00549, 138, 103, 0.041967, 0.0406343, 0.429454, 0.0100077
30.0528, 3544, 4096, 4096, 0.460647, 0.0420651, 0.535156, 0.363281, 117, 10.7687, 137, 93, 0.0423454, 0.0419309, 0.405617, 0.0101592
30.16, 3452, 4096, 4096, 0.447094, 0.0388105, 0.527344, 0.367188, 114, 9.93548, 135, 94, 0.0435527, 0.0441212, 0.413405, 0.0108563
30.0632, 3543, 4096, 4096, 0.460358, 0.0410709, 0.550781, 0.363281, 117, 10.5141, 141, 93, 0.0423901, 0.043431, 0.40904, 0.0104334
30.0384, 3440, 4096, 4096, 0.447344, 0.0428983, 0.550781, 0.355469, 114, 10.982, 141, 91, 0.0436244, 0.0454092, 0.462575, 0.0116316
30.0505, 3497, 4096, 4096, 0.454573, 0.0383246, 0.523438, 0.382812, 116, 9.81109, 134, 98, 0.0429141, 0.0443781, 0.48428, 0.00984215
30.0454, 3434, 4096, 4096, 0.44646, 0.0477462, 0.527344, 0.296875, 114, 12.223, 135, 76, 0.0437102, 0.0449339, 0.460475, 0.010063
30.0861, 3413, 8192, 8192, 0.886259, 0.076122, 1.01562, 0.679688, 113, 9.74361, 130, 87, 0.0440015, 0.0437144, 0.415908, 0.00965278
30.1341, 3463, 8192, 8192, 0.89781, 0.0733719, 1.03906, 0.765625, 114, 9.39161, 133, 98, 0.0433738, 0.0429884, 0.525528, 0.00959703
30.0576, 3494, 8192, 8192, 0.908151, 0.078376, 1.15625, 0.710938, 116, 10.0321, 148, 91, 0.0429646, 0.0421054, 0.395535, 0.00937355
30.0774, 3443, 8192, 8192, 0.894306, 0.0809909, 1.0625, 0.695312, 114, 10.3668, 136, 89, 0.0436006, 0.0416733, 0.420337, 0.0094947
30.1009, 3398, 8192, 8192, 0.881931, 0.0886993, 1.07031, 0.6875, 112, 11.3535, 137, 88, 0.0441644, 0.0444569, 0.448875, 0.0103746
30.0355, 3450, 8192, 8192, 0.897375, 0.0784498, 1.02344, 0.703125, 114, 10.0416, 131, 90, 0.0434945, 0.0457433, 0.424146, 0.00982319
30.0519, 3387, 8192, 8192, 0.880508, 0.102991, 1.09375, 0.648438, 112, 13.1829, 140, 83, 0.0443318, 0.0447525, 0.462291, 0.00860734
30.0381, 3470, 8192, 8192, 0.902501, 0.0745613, 1.05469, 0.773438, 115, 9.54385, 135, 99, 0.0432357, 0.0442875, 0.45155, 0.0099552
30.0644, 3436, 8192, 8192, 0.892876, 0.070557, 1.07031, 0.742188, 114, 9.0313, 137, 95, 0.043669, 0.0440856, 0.456884, 0.00978672
30.0846, 3345, 16384, 16384, 1.73729, 0.160468, 2.0625, 1.35938, 111, 10.2699, 132, 87, 0.0448936, 0.0437205, 0.430469, 0.0108659
30.1146, 2879, 16384, 16384, 1.49377, 0.275119, 2.07812, 0.859375, 95, 17.6076, 133, 55, 0.0521813, 0.067143, 0.744543, 0.011817
30.0645, 3354, 16384, 16384, 1.74313, 0.15123, 1.98438, 1.48438, 111, 9.67875, 127, 95, 0.0447401, 0.0457002, 0.491118, 0.00993227
30.2051, 3372, 16384, 16384, 1.74433, 0.141293, 1.96875, 1.39062, 111, 9.04275, 126, 89, 0.0445715, 0.0430148, 0.403677, 0.0109607
30.0401, 3447, 16384, 16384, 1.79292, 0.14101, 2.07812, 1.53125, 114, 9.02462, 133, 98, 0.0435375, 0.0413465, 0.421494, 0.0102783
30.0482, 3369, 16384, 16384, 1.75187, 0.184334, 2.09375, 1.35938, 112, 11.7974, 134, 87, 0.0445481, 0.0444764, 0.416703, 0.00985264
30.1792, 3473, 16384, 16384, 1.79811, 0.167263, 2.28125, 1.57812, 115, 10.7048, 146, 101, 0.0432561, 0.041155, 0.412801, 0.0107525
30.0729, 3394, 16384, 16384, 1.76342, 0.155277, 2.0625, 1.48438, 112, 9.93774, 132, 95, 0.0442311, 0.0454271, 0.548343, 0.0107594
30.0621, 3261, 16384, 16384, 1.69493, 0.16631, 1.98438, 1.375, 108, 10.6439, 127, 88, 0.0460404, 0.0477244, 0.470184, 0.00892232
30.058, 3139, 32768, 32768, 3.26348, 0.264497, 4.09375, 2.9375, 104, 8.46392, 131, 94, 0.0478179, 0.0492796, 0.582394, 0.00928598
30.0415, 3281, 32768, 32768, 3.41299, 0.320942, 4.125, 2.78125, 109, 10.2701, 132, 89, 0.0457421, 0.0465689, 0.490411, 0.0113037
30.1812, 3231, 32768, 32768, 3.34541, 0.323887, 3.90625, 2.625, 107, 10.3644, 125, 84, 0.0464736, 0.0476081, 0.441793, 0.0104479
30.0711, 3217, 32768, 32768, 3.34312, 0.236991, 3.8125, 2.90625, 106, 7.58371, 122, 93, 0.0466566, 0.0464602, 0.488649, 0.0110796
30.0204, 3315, 32768, 32768, 3.45077, 0.46106, 4.875, 2.71875, 110, 14.7539, 156, 87, 0.0452555, 0.0466933, 0.534686, 0.00955906
30.0276, 4027, 32768, 32768, 4.19094, 0.381228, 4.78125, 3.34375, 134, 12.1993, 153, 107, 0.0372624, 0.0235084, 0.19276, 0.0102404
30.0659, 4065, 32768, 32768, 4.22509, 0.25063, 4.84375, 3.65625, 135, 8.02016, 155, 117, 0.0369095, 0.0227938, 0.181766, 0.0101699
30.1097, 4010, 32768, 32768, 4.16186, 0.293007, 4.875, 3.4375, 133, 9.37624, 156, 110, 0.0374574, 0.0237049, 0.254689, 0.0113879
30.0361, 3883, 32768, 32768, 4.03993, 0.333854, 4.625, 3.3125, 129, 10.6833, 148, 106, 0.0386494, 0.0247978, 0.203526, 0.00948111
30.0247, 3166, 65536, 65536, 6.5904, 0.571099, 7.75, 5.625, 105, 9.13758, 124, 90, 0.0473845, 0.02834, 0.224528, 0.0162953
30.0975, 3385, 65536, 65536, 7.02924, 0.622913, 8.3125, 5.75, 112, 9.96661, 133, 92, 0.0443887, 0.0261211, 0.225905, 0.0148842
30.0952, 3344, 65536, 65536, 6.94463, 0.513381, 7.8125, 5.875, 111, 8.21409, 125, 94, 0.0448918, 0.0265675, 0.200221, 0.0166801
30.0346, 3451, 65536, 65536, 7.1813, 0.482376, 8.125, 5.6875, 114, 7.71802, 130, 91, 0.0434846, 0.0256184, 0.225221, 0.014925
30.1345, 3348, 65536, 65536, 6.94387, 0.550197, 7.8125, 5.0625, 111, 8.80315, 125, 81, 0.0449448, 0.0291081, 0.33061, 0.0161348
30.144, 3209, 65536, 65536, 6.65349, 0.724494, 8.1875, 5.5, 106, 11.5919, 131, 88, 0.0467922, 0.0295086, 0.323864, 0.0153776
30.0293, 3346, 65536, 65536, 6.96404, 0.674482, 8.1875, 5.25, 111, 10.7917, 131, 84, 0.0448359, 0.0281501, 0.245721, 0.0143762
30.0479, 3272, 65536, 65536, 6.8058, 0.632998, 7.9375, 5.0625, 108, 10.128, 127, 81, 0.045881, 0.0293626, 0.352315, 0.0164853
30.0624, 3315, 65536, 65536, 6.89192, 0.673012, 8.0625, 5.3125, 110, 10.7682, 129, 85, 0.0452944, 0.0273873, 0.183764, 0.0127194
30.0719, 2963, 131072, 131072, 12.3163, 1.57002, 15, 8.875, 98, 12.5602, 120, 71, 0.0506736, 0.0445416, 0.389688, 0.0162216
30.0227, 3025, 131072, 131072, 12.5946, 1.77201, 16.75, 8.5, 100, 14.1761, 134, 68, 0.049586, 0.0454901, 0.300366, 0.0154509
30.0279, 3162, 131072, 131072, 13.1628, 2.01575, 17.5, 8.75, 105, 16.126, 140, 70, 0.0474538, 0.0432517, 0.307857, 0.0150891
30.0271, 3144, 131072, 131072, 13.0882, 1.93696, 17.5, 9.875, 104, 15.4957, 140, 79, 0.0477057, 0.0433345, 0.311185, 0.0147845
30.1501, 3128, 131072, 131072, 12.9684, 1.08513, 14.875, 10.75, 103, 8.68107, 119, 86, 0.0480838, 0.0443118, 0.266873, 0.0162734
30.0303, 3127, 131072, 131072, 13.016, 1.65322, 16.625, 9.625, 104, 13.2258, 133, 77, 0.0479774, 0.0441059, 0.265417, 0.015802
30.1866, 3108, 131072, 131072, 12.8699, 1.57454, 15.625, 10.375, 102, 12.5963, 125, 83, 0.0483384, 0.0434117, 0.2557, 0.0159508
30.1142, 3158, 131072, 131072, 13.1084, 1.68306, 16.625, 8.875, 104, 13.4645, 133, 71, 0.0475774, 0.0425701, 0.330026, 0.0161922
30.0328, 3050, 131072, 131072, 12.6945, 1.68082, 16.875, 9.625, 101, 13.4466, 135, 77, 0.0492047, 0.0437593, 0.323391, 0.0165342
30.1412, 2463, 262144, 262144, 20.4288, 3.26154, 29, 15, 81, 13.0462, 116, 60, 0.0611072, 0.0588757, 0.364019, 0.0180089
30.0481, 2561, 262144, 262144, 21.3075, 3.15814, 26, 15, 85, 12.6326, 104, 60, 0.0585999, 0.0576116, 0.339791, 0.0176883
30.0351, 2506, 262144, 262144, 20.8589, 3.73386, 28.25, 15.25, 83, 14.9355, 113, 61, 0.0598812, 0.0569223, 0.329317, 0.0174411
30.116, 2655, 262144, 262144, 22.0398, 3.97749, 30.5, 15.25, 88, 15.9099, 122, 61, 0.0565865, 0.0554731, 0.315467, 0.0166728
30.1257, 2445, 262144, 262144, 20.29, 3.47239, 29.5, 15, 81, 13.8895, 118, 60, 0.0614391, 0.0562631, 0.391391, 0.0164335
30.0257, 2518, 262144, 262144, 20.9654, 2.62012, 26.25, 15.5, 83, 10.4805, 105, 62, 0.0595921, 0.0516123, 0.352073, 0.0161343
30.1884, 2388, 262144, 262144, 19.7758, 2.25687, 25.5, 16.25, 79, 9.02748, 102, 65, 0.0630426, 0.0515697, 0.318005, 0.0170064
30.1291, 2503, 262144, 262144, 20.7689, 2.81003, 26, 15.5, 83, 11.2401, 104, 62, 0.0601021, 0.0504797, 0.333357, 0.0161352
30.0307, 2571, 262144, 262144, 21.4031, 2.82288, 25.75, 17, 85, 11.2915, 103, 68, 0.0583631, 0.0544049, 0.32729, 0.0159965
30.1353, 1878, 524288, 524288, 31.1595, 5.29913, 42, 19, 62, 10.5983, 84, 38, 0.0800027, 0.0802252, 0.446841, 0.0222674
30.0478, 1845, 524288, 524288, 30.7011, 4.93812, 40.5, 23.5, 61, 9.87625, 81, 47, 0.0813544, 0.0834653, 0.462241, 0.0217579
30.2625, 1881, 524288, 524288, 31.078, 5.72442, 43.5, 17.5, 62, 11.4488, 87, 35, 0.0798877, 0.0774593, 0.434321, 0.0236654
30.0357, 1887, 524288, 524288, 31.4126, 6.12363, 43.5, 18.5, 62, 12.2473, 87, 37, 0.0795314, 0.0772624, 0.501839, 0.0230369
30.1707, 1923, 524288, 524288, 31.8687, 5.60316, 42, 23, 63, 11.2063, 84, 46, 0.0783468, 0.0760249, 0.505078, 0.0218868
30.053, 1864, 524288, 524288, 31.0119, 5.17534, 41, 20, 62, 10.3507, 82, 40, 0.0805154, 0.0778603, 0.45731, 0.022865
30.0509, 1841, 524288, 524288, 30.6314, 4.85245, 40, 22, 61, 9.7049, 80, 44, 0.0815104, 0.0778276, 0.460547, 0.0229878
30.2103, 1793, 524288, 524288, 29.6753, 5.10341, 41, 21.5, 59, 10.2068, 82, 43, 0.0837695, 0.0754866, 0.416633, 0.0234069
30.2369, 1855, 524288, 524288, 30.6744, 5.23472, 43.5, 21, 61, 10.4694, 87, 42, 0.08102, 0.0771844, 0.464609, 0.021992
30.308, 1448, 1048576, 1048576, 47.7762, 5.35853, 59, 37, 47, 5.35853, 59, 37, 0.104275, 0.0974979, 0.527315, 0.0298532
30.1533, 1418, 1048576, 1048576, 47.0263, 8.99943, 61, 30, 47, 8.99943, 61, 30, 0.106092, 0.104271, 0.675094, 0.0296671
30.1949, 1415, 1048576, 1048576, 46.8621, 11.6086, 72, 16, 46, 11.6086, 72, 16, 0.106302, 0.0984116, 0.739114, 0.0296158
30.1834, 1452, 1048576, 1048576, 48.1059, 11.6491, 69, 30, 48, 11.6491, 69, 30, 0.103556, 0.100435, 0.865107, 0.0295039
30.064, 1467, 1048576, 1048576, 48.7959, 9.31418, 66, 28, 48, 9.31418, 66, 28, 0.102316, 0.0914426, 0.61564, 0.0262501
30.2532, 1411, 1048576, 1048576, 46.6397, 11.218, 63, 22, 46, 11.218, 63, 22, 0.106816, 0.09575, 0.71534, 0.0287133
30.1762, 1529, 1048576, 1048576, 50.669, 12.0155, 77, 25, 50, 12.0155, 77, 25, 0.0985651, 0.0908398, 0.568812, 0.0293189
30.0534, 1486, 1048576, 1048576, 49.4453, 11.1494, 76, 32, 49, 11.1494, 76, 32, 0.100996, 0.0973447, 0.545595, 0.0269252
30.2733, 1420, 1048576, 1048576, 46.906, 9.06331, 63, 30, 46, 9.06331, 63, 30, 0.106289, 0.0885804, 0.545175, 0.0275946
30.4743, 923, 2097152, 2097152, 60.5756, 13.6102, 94, 28, 30, 6.80509, 47, 14, 0.163261, 0.138042, 1.10101, 0.0514126
30.2608, 926, 2097152, 2097152, 61.2013, 12.4529, 84, 36, 30, 6.22647, 42, 18, 0.162685, 0.128035, 0.748721, 0.0513229
30.1557, 905, 2097152, 2097152, 60.0218, 15.8354, 88, 14, 30, 7.91768, 44, 7, 0.166019, 0.149266, 1.26991, 0.0506813
30.4533, 985, 2097152, 2097152, 64.6893, 14.1843, 94, 28, 32, 7.09217, 47, 14, 0.153192, 0.128317, 0.933921, 0.0503187
31.0577, 988, 2097152, 2097152, 63.6236, 16.2515, 86, 6, 31, 8.12576, 43, 3, 0.155959, 0.143288, 1.25122, 0.0506883
30.3471, 956, 2097152, 2097152, 63.0044, 14.6493, 90, 38, 31, 7.32466, 45, 19, 0.157638, 0.12873, 0.902784, 0.0512882
30.0741, 950, 2097152, 2097152, 63.1773, 18.6417, 92, 26, 31, 9.32085, 46, 13, 0.158005, 0.132977, 0.935847, 0.0515058
30.2181, 883, 2097152, 2097152, 58.4418, 13.3797, 82, 26, 29, 6.68984, 41, 13, 0.170469, 0.126282, 0.790721, 0.0516972
30.194, 947, 2097152, 2097152, 62.7277, 13.1054, 86, 24, 31, 6.5527, 43, 12, 0.158682, 0.12627, 1.04696, 0.0514316
30.2991, 709, 3145728, 3145728, 70.2002, 17.8395, 102, 39, 23, 5.9465, 34, 13, 0.212781, 0.170918, 1.26881, 0.0664947
30.5769, 717, 3145728, 3145728, 70.3472, 15.2957, 102, 42, 23, 5.09857, 34, 14, 0.210899, 0.156737, 1.32733, 0.0707125
30.0803, 775, 3145728, 3145728, 77.2932, 19.4316, 126, 39, 25, 6.47719, 42, 13, 0.193608, 0.153443, 1.24477, 0.0658284
30.2016, 778, 3145728, 3145728, 77.2807, 15.7702, 102, 45, 25, 5.25674, 34, 15, 0.193183, 0.140279, 0.930964, 0.0670857
30.3794, 767, 3145728, 3145728, 75.7421, 15.5705, 102, 33, 25, 5.19018, 34, 11, 0.19656, 0.149836, 1.10067, 0.0652291
30.2912, 720, 3145728, 3145728, 71.3079, 18.4779, 114, 36, 23, 6.15928, 38, 12, 0.209445, 0.163561, 1.07545, 0.0666942
30.4025, 714, 3145728, 3145728, 70.4547, 16.403, 102, 33, 23, 5.46767, 34, 11, 0.211078, 0.150594, 0.857801, 0.0694882
30.4174, 685, 3145728, 3145728, 67.5599, 21.1301, 99, 12, 22, 7.04338, 33, 4, 0.220602, 0.169577, 1.15198, 0.0688775
30.2787, 755, 3145728, 3145728, 74.8049, 17.4039, 117, 45, 24, 5.80131, 39, 15, 0.199143, 0.145888, 0.85081, 0.0669325
30.0857, 620, 4194304, 4194304, 82.4311, 17.9726, 128, 40, 20, 4.49316, 32, 10, 0.242046, 0.191428, 1.11422, 0.0742321
30.3814, 624, 4194304, 4194304, 82.1555, 25.0458, 128, 24, 20, 6.26145, 32, 6, 0.24248, 0.204729, 1.55298, 0.0803668
30.4662, 638, 4194304, 4194304, 83.7649, 22.2177, 128, 28, 20, 5.55443, 32, 7, 0.237111, 0.1783, 1.11321, 0.0771047
30.2246, 596, 4194304, 4194304, 78.8761, 15.762, 116, 52, 19, 3.94051, 29, 13, 0.252857, 0.174631, 1.18029, 0.079043
30.4677, 618, 4194304, 4194304, 81.1352, 16.1607, 112, 52, 20, 4.04017, 28, 13, 0.243573, 0.158009, 0.87432, 0.0765866
30.2421, 606, 4194304, 4194304, 80.1532, 22.1215, 124, 44, 20, 5.53038, 31, 11, 0.248375, 0.191252, 1.20897, 0.075915
30.1264, 662, 4194304, 4194304, 87.8962, 17.0791, 124, 60, 21, 4.26978, 31, 15, 0.226942, 0.169432, 1.24761, 0.0760765
30.2108, 594, 4194304, 4194304, 78.6473, 17.965, 124, 40, 19, 4.49124, 31, 10, 0.253104, 0.179453, 1.23759, 0.0748224
30.3109, 603, 4194304, 4194304, 79.5753, 18.8477, 112, 36, 19, 4.71193, 28, 9, 0.249979, 0.17727, 1.1948, 0.0753683
30.0256, 6138, 1024, 1024, 0.199634, 0.0272879, 0.238281, 0.106445, 204, 27.9428, 244, 109, 0.0293255, 0.0156203, 0.32586, 0.0098971
30.0224, 6138, 1024, 1024, 0.199655, 0.0144774, 0.220703, 0.144531, 204, 14.8248, 226, 148, 0.0293231, 0.0151092, 0.33187, 0.00944779
30.0344, 6188, 1024, 1024, 0.201202, 0.0125333, 0.232422, 0.164062, 206, 12.8341, 238, 168, 0.0290963, 0.0132455, 0.269808, 0.00986839
30.0506, 6270, 1024, 1024, 0.203758, 0.0175158, 0.246094, 0.172852, 208, 17.9362, 252, 177, 0.0287106, 0.0141261, 0.166404, 0.00993348
30.0296, 6140, 1024, 1024, 0.199673, 0.0120882, 0.225586, 0.175781, 204, 12.3783, 231, 180, 0.0293163, 0.0140894, 0.215375, 0.00980295
30.0241, 6098, 1024, 1024, 0.198343, 0.0130258, 0.230469, 0.168945, 203, 13.3384, 236, 173, 0.0295141, 0.0142188, 0.270053, 0.00867809
30.0311, 6060, 1024, 1024, 0.197061, 0.014466, 0.224609, 0.15918, 201, 14.8132, 230, 163, 0.0297034, 0.0149425, 0.170756, 0.00958766
30.0472, 6070, 1024, 1024, 0.19728, 0.0111455, 0.21582, 0.160156, 202, 11.413, 221, 164, 0.0296624, 0.0151503, 0.276876, 0.0097409
30.0747, 6211, 1024, 1024, 0.201679, 0.0121804, 0.225586, 0.181641, 206, 12.4727, 231, 186, 0.0290023, 0.0135878, 0.154197, 0.0098832
30.027, 6094, 2048, 2048, 0.396388, 0.0205674, 0.453125, 0.349609, 202, 10.5305, 232, 179, 0.0295407, 0.0139246, 0.167105, 0.0106807
30.039, 6215, 2048, 2048, 0.404097, 0.0245155, 0.447266, 0.339844, 206, 12.5519, 229, 174, 0.0289688, 0.0132809, 0.182656, 0.0105862
30.0486, 6164, 2048, 2048, 0.400653, 0.0225796, 0.451172, 0.361328, 205, 11.5607, 231, 185, 0.0292147, 0.0129437, 0.113393, 0.0103111
30.0304, 6074, 2048, 2048, 0.395043, 0.0248812, 0.474609, 0.353516, 202, 12.7392, 243, 181, 0.0296367, 0.014853, 0.212785, 0.00884495
30.047, 6129, 2048, 2048, 0.3984, 0.0241035, 0.455078, 0.351562, 203, 12.341, 233, 180, 0.0293741, 0.0147987, 0.213754, 0.00938483
